Station,Date(NZST),Time(NZST),Amount(mm),Period(Hrs),Freq
37852,20170116,2200,0.0,1,H
22719,20170116,2300,0.0,1,H
37852,20170116,2300,0.0,1,H
22719,20170117,0000,0.0,1,H
37852,20170117,0000,0.0,1,H
22719,20170117,0100,0.0,1,H
37852,20170117,0100,0.0,1,H
22719,20170117,0200,0.0,1,H
37852,20170117,0200,0.0,1,H
22719,20170117,0300,0.0,1,H
37852,20170117,0300,0.0,1,H
22719,20170117,0400,0.0,1,H
37852,20170117,0400,0.0,1,H
22719,20170117,0500,0.0,1,H
37852,20170117,0500,0.0,1,H
22719,20170117,0600,0.0,1,H
37852,20170117,0600,0.0,1,H
22719,20170117,0700,0.0,1,H
37852,20170117,0700,0.0,1,H
22719,20170117,0800,0.0,1,H
37852,20170117,0800,0.0,1,H
22719,20170117,0900,0.0,1,H
37852,20170117,0900,0.0,1,H
22719,20170117,1000,0.0,1,H
37852,20170117,1000,0.0,1,H
22719,20170117,1100,0.0,1,H
37852,20170117,1100,0.0,1,H
22719,20170117,1200,0.0,1,H
37852,20170117,1200,0.0,1,H
22719,20170117,1300,0.0,1,H
37852,20170117,1300,0.0,1,H
22719,20170117,1400,0.0,1,H
37852,20170117,1400,0.0,1,H
22719,20170117,1500,0.0,1,H
37852,20170117,1500,0.0,1,H
22719,20170117,1600,0.0,1,H
37852,20170117,1600,0.0,1,H
22719,20170117,1700,0.0,1,H
37852,20170117,1700,0.0,1,H
22719,20170117,1800,0.0,1,H
37852,20170117,1800,0.0,1,H
22719,20170117,1900,0.0,1,H
37852,20170117,1900,0.0,1,H
22719,20170117,2000,0.0,1,H
37852,20170117,2000,0.0,1,H
22719,20170117,2100,0.0,1,H
37852,20170117,2100,0.0,1,H
22719,20170117,2200,0.0,1,H
37852,20170117,2200,0.0,1,H
22719,20170117,2300,0.0,1,H
37852,20170117,2300,0.0,1,H
22719,20170118,0000,0.0,1,H
37852,20170118,0000,0.0,1,H
22719,20170118,0100,0.0,1,H
37852,20170118,0100,0.0,1,H
22719,20170118,0200,0.0,1,H
37852,20170118,0200,0.0,1,H
22719,20170118,0300,0.0,1,H
37852,20170118,0300,0.0,1,H
22719,20170118,0400,0.0,1,H
37852,20170118,0400,0.0,1,H
22719,20170118,0500,0.0,1,H
37852,20170118,0500,0.0,1,H
22719,20170118,0600,0.0,1,H
37852,20170118,0600,0.0,1,H
22719,20170118,0700,0.0,1,H
37852,20170118,0700,0.0,1,H
22719,20170118,0800,0.0,1,H
37852,20170118,0800,0.0,1,H
22719,20170118,0900,0.0,1,H
37852,20170118,0900,0.0,1,H
22719,20170118,1000,0.0,1,H
37852,20170118,1000,0.0,1,H
22719,20170118,1100,0.0,1,H
37852,20170118,1100,0.0,1,H
22719,20170118,1200,0.0,1,H
37852,20170118,1200,0.0,1,H
22719,20170118,1300,0.0,1,H
37852,20170118,1300,0.0,1,H
22719,20170118,1400,0.0,1,H
37852,20170118,1400,0.0,1,H
22719,20170118,1500,0.0,1,H
37852,20170118,1500,0.0,1,H
22719,20170118,1600,0.0,1,H
37852,20170118,1600,0.0,1,H
22719,20170118,1700,0.0,1,H
37852,20170118,1700,0.0,1,H
22719,20170118,1800,0.0,1,H
37852,20170118,1800,0.0,1,H
22719,20170118,1900,0.0,1,H
37852,20170118,1900,0.0,1,H
22719,20170118,2000,0.0,1,H
37852,20170118,2000,0.0,1,H
22719,20170118,2100,0.0,1,H
37852,20170118,2100,0.0,1,H
22719,20170118,2200,0.0,1,H
37852,20170118,2200,0.0,1,H
22719,20170118,2300,0.0,1,H
37852,20170118,2300,0.0,1,H
22719,20170119,0000,0.0,1,H
37852,20170119,0000,0.0,1,H
22719,20170119,0100,0.0,1,H
37852,20170119,0100,0.0,1,H
22719,20170119,0200,0.0,1,H
37852,20170119,0200,0.0,1,H
22719,20170119,0300,0.0,1,H
37852,20170119,0300,0.0,1,H
22719,20170119,0400,0.0,1,H
37852,20170119,0400,0.0,1,H
22719,20170119,0500,0.0,1,H
37852,20170119,0500,0.0,1,H
22719,20170119,0600,0.0,1,H
37852,20170119,0600,0.0,1,H
22719,20170119,0700,0.0,1,H
37852,20170119,0700,0.0,1,H
22719,20170119,0800,0.0,1,H
37852,20170119,0800,0.0,1,H
22719,20170119,0900,0.6,1,H
37852,20170119,0900,0.1,1,H
22719,20170119,1000,0.8,1,H
37852,20170119,1000,1.0,1,H
22719,20170119,1100,0.8,1,H
37852,20170119,1100,0.4,1,H
22719,20170119,1200,3.2,1,H
37852,20170119,1200,0.8,1,H
22719,20170119,1300,0.6,1,H
37852,20170119,1300,0.1,1,H
22719,20170119,1400,0.0,1,H
37852,20170119,1400,0.0,1,H
22719,20170119,1500,0.0,1,H
37852,20170119,1500,0.0,1,H
22719,20170119,1600,0.0,1,H
37852,20170119,1600,0.0,1,H
22719,20170119,1700,0.0,1,H
37852,20170119,1700,0.0,1,H
22719,20170119,1800,0.0,1,H
37852,20170119,1800,0.0,1,H
22719,20170119,1900,0.0,1,H
37852,20170119,1900,0.0,1,H
22719,20170119,2000,0.0,1,H
37852,20170119,2000,0.0,1,H
22719,20170119,2100,0.0,1,H
37852,20170119,2100,0.0,1,H
22719,20170119,2200,0.0,1,H
37852,20170119,2200,0.1,1,H
22719,20170119,2300,0.0,1,H
37852,20170119,2300,0.2,1,H
22719,20170120,0000,0.5,1,H
37852,20170120,0000,0.0,1,H
22719,20170120,0100,0.3,1,H
37852,20170120,0100,0.1,1,H
22719,20170120,0200,0.0,1,H
37852,20170120,0200,0.3,1,H
22719,20170120,0300,0.0,1,H
37852,20170120,0300,0.0,1,H
22719,20170120,0400,0.0,1,H
37852,20170120,0400,0.0,1,H
22719,20170120,0500,0.0,1,H
37852,20170120,0500,0.0,1,H
22719,20170120,0600,0.0,1,H
37852,20170120,0600,0.0,1,H
22719,20170120,0700,0.0,1,H
37852,20170120,0700,0.0,1,H
22719,20170120,0800,0.1,1,H
37852,20170120,0800,0.0,1,H
22719,20170120,0900,0.0,1,H
37852,20170120,0900,0.0,1,H
22719,20170120,1000,0.0,1,H
37852,20170120,1000,0.0,1,H
22719,20170120,1100,0.0,1,H
37852,20170120,1100,0.0,1,H
22719,20170120,1200,0.0,1,H
37852,20170120,1200,0.0,1,H
22719,20170120,1300,0.0,1,H
37852,20170120,1300,0.0,1,H
22719,20170120,1400,0.0,1,H
37852,20170120,1400,0.0,1,H
22719,20170120,1500,0.0,1,H
37852,20170120,1500,0.0,1,H
22719,20170120,1600,0.0,1,H
37852,20170120,1600,0.0,1,H
22719,20170120,1700,0.0,1,H
37852,20170120,1700,0.0,1,H
22719,20170120,1800,0.0,1,H
37852,20170120,1800,0.0,1,H
22719,20170120,1900,0.0,1,H
37852,20170120,1900,0.0,1,H
22719,20170120,2000,0.0,1,H
37852,20170120,2000,0.0,1,H
22719,20170120,2100,0.0,1,H
37852,20170120,2100,0.0,1,H
22719,20170120,2200,0.0,1,H
37852,20170120,2200,0.0,1,H
22719,20170120,2300,0.0,1,H
37852,20170120,2300,0.0,1,H
22719,20170121,0000,0.0,1,H
37852,20170121,0000,0.0,1,H
22719,20170121,0100,0.0,1,H
37852,20170121,0100,0.0,1,H
22719,20170121,0200,0.0,1,H
37852,20170121,0200,0.0,1,H
22719,20170121,0300,0.0,1,H
37852,20170121,0300,0.0,1,H
22719,20170121,0400,0.0,1,H
37852,20170121,0400,0.0,1,H
22719,20170121,0500,0.0,1,H
37852,20170121,0500,0.0,1,H
22719,20170121,0600,0.0,1,H
37852,20170121,0600,0.0,1,H
22719,20170121,0700,0.0,1,H
37852,20170121,0700,0.0,1,H
22719,20170121,0800,0.0,1,H
37852,20170121,0800,0.0,1,H
22719,20170121,0900,0.0,1,H
37852,20170121,0900,0.0,1,H
22719,20170121,1000,0.0,1,H
37852,20170121,1000,0.0,1,H
22719,20170121,1100,0.0,1,H
37852,20170121,1100,0.0,1,H
22719,20170121,1200,0.0,1,H
37852,20170121,1200,0.0,1,H
22719,20170121,1300,0.0,1,H
37852,20170121,1300,0.0,1,H
22719,20170121,1400,0.0,1,H
37852,20170121,1400,0.0,1,H
22719,20170121,1500,0.0,1,H
37852,20170121,1500,0.0,1,H
22719,20170121,1600,0.0,1,H
37852,20170121,1600,0.0,1,H
22719,20170121,1700,0.0,1,H
37852,20170121,1700,0.0,1,H
22719,20170121,1800,0.0,1,H
37852,20170121,1800,0.0,1,H
22719,20170121,1900,0.0,1,H
37852,20170121,1900,0.0,1,H
22719,20170121,2000,3.1,1,H
37852,20170121,2000,4.4,1,H
22719,20170121,2100,6.1,1,H
37852,20170121,2100,7.0,1,H
22719,20170121,2200,1.5,1,H
37852,20170121,2200,3.0,1,H
22719,20170121,2300,0.4,1,H
37852,20170121,2300,0.5,1,H
22719,20170122,0000,2.0,1,H
37852,20170122,0000,0.9,1,H
22719,20170122,0100,1.3,1,H
37852,20170122,0100,1.2,1,H
22719,20170122,0200,0.9,1,H
37852,20170122,0200,0.9,1,H
22719,20170122,0300,2.1,1,H
37852,20170122,0300,0.4,1,H
22719,20170122,0400,0.8,1,H
37852,20170122,0400,0.5,1,H
22719,20170122,0500,0.2,1,H
37852,20170122,0500,0.2,1,H
22719,20170122,0600,3.2,1,H
37852,20170122,0600,0.7,1,H
22719,20170122,0700,0.0,1,H
37852,20170122,0700,0.6,1,H
22719,20170122,0800,0.0,1,H
37852,20170122,0800,0.0,1,H
22719,20170122,0900,0.0,1,H
37852,20170122,0900,0.0,1,H
22719,20170122,1000,0.0,1,H
37852,20170122,1000,0.0,1,H
22719,20170122,1100,0.0,1,H
37852,20170122,1100,0.0,1,H
22719,20170122,1200,0.0,1,H
37852,20170122,1200,0.0,1,H
22719,20170122,1300,0.0,1,H
37852,20170122,1300,0.0,1,H
22719,20170122,1400,0.0,1,H
37852,20170122,1400,0.0,1,H
22719,20170122,1500,0.5,1,H
37852,20170122,1500,0.1,1,H
22719,20170122,1600,0.0,1,H
37852,20170122,1600,0.0,1,H
22719,20170122,1700,0.0,1,H
37852,20170122,1700,0.5,1,H
22719,20170122,1800,0.0,1,H
37852,20170122,1800,0.0,1,H
22719,20170122,1900,0.0,1,H
37852,20170122,1900,0.0,1,H
22719,20170122,2000,0.0,1,H
37852,20170122,2000,0.1,1,H
22719,20170122,2100,0.0,1,H
37852,20170122,2100,0.1,1,H
22719,20170122,2200,0.1,1,H
37852,20170122,2200,0.1,1,H
22719,20170122,2300,0.0,1,H
37852,20170122,2300,0.1,1,H
22719,20170123,0000,0.0,1,H
37852,20170123,0000,0.0,1,H
22719,20170123,0100,0.0,1,H
37852,20170123,0100,0.1,1,H
22719,20170123,0200,0.0,1,H
37852,20170123,0200,0.0,1,H
22719,20170123,0300,0.2,1,H
37852,20170123,0300,0.0,1,H
22719,20170123,0400,0.0,1,H
37852,20170123,0400,0.0,1,H
22719,20170123,0500,0.0,1,H
37852,20170123,0500,0.0,1,H
22719,20170123,0600,0.0,1,H
37852,20170123,0600,0.0,1,H
22719,20170123,0700,0.0,1,H
37852,20170123,0700,0.0,1,H
22719,20170123,0800,0.0,1,H
37852,20170123,0800,0.0,1,H
22719,20170123,0900,0.0,1,H
37852,20170123,0900,0.0,1,H
22719,20170123,1000,0.0,1,H
37852,20170123,1000,0.0,1,H
22719,20170123,1100,0.0,1,H
37852,20170123,1100,0.0,1,H
22719,20170123,1200,0.0,1,H
37852,20170123,1200,0.0,1,H
22719,20170123,1300,0.0,1,H
37852,20170123,1300,0.0,1,H
22719,20170123,1400,0.0,1,H
37852,20170123,1400,0.0,1,H
22719,20170123,1500,0.0,1,H
37852,20170123,1500,0.0,1,H
22719,20170123,1600,0.0,1,H
37852,20170123,1600,0.0,1,H
22719,20170123,1700,0.0,1,H
37852,20170123,1700,0.0,1,H
22719,20170123,1800,0.0,1,H
37852,20170123,1800,0.0,1,H
22719,20170123,1900,0.0,1,H
37852,20170123,1900,0.0,1,H
22719,20170123,2000,0.0,1,H
37852,20170123,2000,0.0,1,H
22719,20170123,2100,0.0,1,H
37852,20170123,2100,0.0,1,H
22719,20170123,2200,0.0,1,H
37852,20170123,2200,0.0,1,H
22719,20170123,2300,0.0,1,H
37852,20170123,2300,0.0,1,H
22719,20170124,0000,0.0,1,H
37852,20170124,0000,0.0,1,H
22719,20170124,0100,0.0,1,H
37852,20170124,0100,0.0,1,H
22719,20170124,0200,0.0,1,H
37852,20170124,0200,0.0,1,H
22719,20170124,0300,0.0,1,H
37852,20170124,0300,0.0,1,H
22719,20170124,0400,0.0,1,H
37852,20170124,0400,0.0,1,H
22719,20170124,0500,0.0,1,H
37852,20170124,0500,0.0,1,H
22719,20170124,0600,0.0,1,H
37852,20170124,0600,0.0,1,H
22719,20170124,0700,0.0,1,H
37852,20170124,0700,0.0,1,H
22719,20170124,0800,0.0,1,H
37852,20170124,0800,0.0,1,H
22719,20170124,0900,0.0,1,H
37852,20170124,0900,0.0,1,H
22719,20170124,1000,0.0,1,H
37852,20170124,1000,0.0,1,H
22719,20170124,1100,0.0,1,H
37852,20170124,1100,0.0,1,H
22719,20170124,1200,0.0,1,H
37852,20170124,1200,0.0,1,H
22719,20170124,1300,0.0,1,H
37852,20170124,1300,0.0,1,H
22719,20170124,1400,0.0,1,H
37852,20170124,1400,0.0,1,H
22719,20170124,1500,0.0,1,H
37852,20170124,1500,0.0,1,H
22719,20170124,1600,0.0,1,H
37852,20170124,1600,0.0,1,H
22719,20170124,1700,0.0,1,H
37852,20170124,1700,0.0,1,H
22719,20170124,1800,0.0,1,H
37852,20170124,1800,0.0,1,H
22719,20170124,1900,0.0,1,H
37852,20170124,1900,0.0,1,H
22719,20170124,2000,0.0,1,H
37852,20170124,2000,0.0,1,H
22719,20170124,2100,0.0,1,H
37852,20170124,2100,0.0,1,H
22719,20170124,2200,0.0,1,H
37852,20170124,2200,0.0,1,H
22719,20170124,2300,0.0,1,H
37852,20170124,2300,0.0,1,H
22719,20170125,0000,0.0,1,H
37852,20170125,0000,0.0,1,H
22719,20170125,0100,0.0,1,H
37852,20170125,0100,0.0,1,H
22719,20170125,0200,0.0,1,H
37852,20170125,0200,0.0,1,H
22719,20170125,0300,0.0,1,H
37852,20170125,0300,0.0,1,H
22719,20170125,0400,0.0,1,H
37852,20170125,0400,0.0,1,H
22719,20170125,0500,0.0,1,H
37852,20170125,0500,0.0,1,H
22719,20170125,0600,0.0,1,H
37852,20170125,0600,0.0,1,H
22719,20170125,0700,0.0,1,H
37852,20170125,0700,0.0,1,H
22719,20170125,0800,0.0,1,H
37852,20170125,0800,0.0,1,H
22719,20170125,0900,0.0,1,H
37852,20170125,0900,0.0,1,H
22719,20170125,1000,0.0,1,H
37852,20170125,1000,0.0,1,H
22719,20170125,1100,0.0,1,H
37852,20170125,1100,0.0,1,H
22719,20170125,1200,0.0,1,H
37852,20170125,1200,0.0,1,H
22719,20170125,1300,0.0,1,H
37852,20170125,1300,0.0,1,H
22719,20170125,1400,0.0,1,H
37852,20170125,1400,0.0,1,H
22719,20170125,1500,0.0,1,H
37852,20170125,1500,0.0,1,H
22719,20170125,1600,0.0,1,H
37852,20170125,1600,0.0,1,H
22719,20170125,1700,0.0,1,H
37852,20170125,1700,0.0,1,H
22719,20170125,1800,0.1,1,H
37852,20170125,1800,0.2,1,H
22719,20170125,1900,1.6,1,H
37852,20170125,1900,0.3,1,H
22719,20170125,2000,0.1,1,H
37852,20170125,2000,1.3,1,H
22719,20170125,2100,0.0,1,H
37852,20170125,2100,0.0,1,H
22719,20170125,2200,0.0,1,H
37852,20170125,2200,0.0,1,H
22719,20170125,2300,0.0,1,H
37852,20170125,2300,0.0,1,H
22719,20170126,0000,0.0,1,H
37852,20170126,0000,0.0,1,H
22719,20170126,0100,0.0,1,H
37852,20170126,0100,0.0,1,H
22719,20170126,0200,0.0,1,H
37852,20170126,0200,0.0,1,H
22719,20170126,0300,0.0,1,H
37852,20170126,0300,0.0,1,H
22719,20170126,0400,0.0,1,H
37852,20170126,0400,0.0,1,H
22719,20170126,0500,0.0,1,H
37852,20170126,0500,0.0,1,H
22719,20170126,0600,0.0,1,H
37852,20170126,0600,0.0,1,H
22719,20170126,0700,0.0,1,H
37852,20170126,0700,0.0,1,H
22719,20170126,0800,0.0,1,H
37852,20170126,0800,0.0,1,H
22719,20170126,0900,0.0,1,H
37852,20170126,0900,0.0,1,H
22719,20170126,1000,0.0,1,H
37852,20170126,1000,0.0,1,H
22719,20170126,1100,0.0,1,H
37852,20170126,1100,0.0,1,H
22719,20170126,1200,0.0,1,H
37852,20170126,1200,0.0,1,H
22719,20170126,1300,0.0,1,H
37852,20170126,1300,0.0,1,H
22719,20170126,1400,0.0,1,H
37852,20170126,1400,0.0,1,H
22719,20170126,1500,0.0,1,H
37852,20170126,1500,0.0,1,H
22719,20170126,1600,0.0,1,H
37852,20170126,1600,0.0,1,H
22719,20170126,1700,0.0,1,H
37852,20170126,1700,0.0,1,H
22719,20170126,1800,0.0,1,H
37852,20170126,1800,0.0,1,H
22719,20170126,1900,0.0,1,H
37852,20170126,1900,0.0,1,H
22719,20170126,2000,0.0,1,H
37852,20170126,2000,0.0,1,H
22719,20170126,2100,0.0,1,H
37852,20170126,2100,0.0,1,H
22719,20170126,2200,0.0,1,H
37852,20170126,2200,0.0,1,H
22719,20170126,2300,0.0,1,H
37852,20170126,2300,0.0,1,H
22719,20170127,0000,0.0,1,H
37852,20170127,0000,0.0,1,H
22719,20170127,0100,0.0,1,H
37852,20170127,0100,0.0,1,H
22719,20170127,0200,0.0,1,H
37852,20170127,0200,0.0,1,H
22719,20170127,0300,0.0,1,H
37852,20170127,0300,0.0,1,H
22719,20170127,0400,0.0,1,H
37852,20170127,0400,0.0,1,H
22719,20170127,0500,0.0,1,H
37852,20170127,0500,0.0,1,H
22719,20170127,0600,0.0,1,H
37852,20170127,0600,0.0,1,H
22719,20170127,0700,0.0,1,H
37852,20170127,0700,0.0,1,H
22719,20170127,0800,0.0,1,H
37852,20170127,0800,0.0,1,H
22719,20170127,0900,0.0,1,H
37852,20170127,0900,0.0,1,H
22719,20170127,1000,0.0,1,H
37852,20170127,1000,0.0,1,H
22719,20170127,1100,0.0,1,H
37852,20170127,1100,0.0,1,H
22719,20170127,1200,0.0,1,H
37852,20170127,1200,0.0,1,H
22719,20170127,1300,0.0,1,H
37852,20170127,1300,0.0,1,H
22719,20170127,1400,0.0,1,H
37852,20170127,1400,0.0,1,H
22719,20170127,1500,0.0,1,H
37852,20170127,1500,0.0,1,H
22719,20170127,1600,0.0,1,H
37852,20170127,1600,0.0,1,H
22719,20170127,1700,0.0,1,H
37852,20170127,1700,0.0,1,H
22719,20170127,1800,0.0,1,H
37852,20170127,1800,0.0,1,H
22719,20170127,1900,0.0,1,H
37852,20170127,1900,0.0,1,H
22719,20170127,2000,0.0,1,H
37852,20170127,2000,0.0,1,H
22719,20170127,2100,0.0,1,H
37852,20170127,2100,0.0,1,H
22719,20170127,2200,0.0,1,H
37852,20170127,2200,0.0,1,H
22719,20170127,2300,0.0,1,H
37852,20170127,2300,0.0,1,H
22719,20170128,0000,0.0,1,H
37852,20170128,0000,0.0,1,H
22719,20170128,0100,0.0,1,H
37852,20170128,0100,0.0,1,H
22719,20170128,0200,0.0,1,H
37852,20170128,0200,0.0,1,H
22719,20170128,0300,0.0,1,H
37852,20170128,0300,0.0,1,H
22719,20170128,0400,0.0,1,H
37852,20170128,0400,0.0,1,H
22719,20170128,0500,0.0,1,H
37852,20170128,0500,0.0,1,H
22719,20170128,0600,0.0,1,H
37852,20170128,0600,0.0,1,H
22719,20170128,0700,0.0,1,H
37852,20170128,0700,0.0,1,H
22719,20170128,0800,0.0,1,H
37852,20170128,0800,0.0,1,H
22719,20170128,0900,0.0,1,H
37852,20170128,0900,0.0,1,H
22719,20170128,1000,0.0,1,H
37852,20170128,1000,0.0,1,H
22719,20170128,1100,0.0,1,H
37852,20170128,1100,0.0,1,H
22719,20170128,1200,0.0,1,H
37852,20170128,1200,0.0,1,H
22719,20170128,1300,0.0,1,H
37852,20170128,1300,0.0,1,H
22719,20170128,1400,0.0,1,H
37852,20170128,1400,0.0,1,H
22719,20170128,1500,0.0,1,H
37852,20170128,1500,0.0,1,H
22719,20170128,1600,0.0,1,H
37852,20170128,1600,0.0,1,H
22719,20170128,1700,0.0,1,H
37852,20170128,1700,0.0,1,H
22719,20170128,1800,0.0,1,H
37852,20170128,1800,0.0,1,H
22719,20170128,1900,0.0,1,H
37852,20170128,1900,0.0,1,H
22719,20170128,2000,0.0,1,H
37852,20170128,2000,0.0,1,H
22719,20170128,2100,0.0,1,H
37852,20170128,2100,0.0,1,H
22719,20170128,2200,0.0,1,H
37852,20170128,2200,0.0,1,H
22719,20170128,2300,0.0,1,H
37852,20170128,2300,0.0,1,H
22719,20170129,0000,0.0,1,H
37852,20170129,0000,0.0,1,H
22719,20170129,0100,0.0,1,H
37852,20170129,0100,0.0,1,H
22719,20170129,0200,0.0,1,H
37852,20170129,0200,0.0,1,H
22719,20170129,0300,0.0,1,H
37852,20170129,0300,0.0,1,H
22719,20170129,0400,0.0,1,H
37852,20170129,0400,0.0,1,H
22719,20170129,0500,0.0,1,H
37852,20170129,0500,0.0,1,H
22719,20170129,0600,0.0,1,H
37852,20170129,0600,0.0,1,H
22719,20170129,0700,0.0,1,H
37852,20170129,0700,0.0,1,H
22719,20170129,0800,0.0,1,H
37852,20170129,0800,0.0,1,H
22719,20170129,0900,0.0,1,H
37852,20170129,0900,0.0,1,H
22719,20170129,1000,0.0,1,H
37852,20170129,1000,0.0,1,H
22719,20170129,1100,0.0,1,H
37852,20170129,1100,0.0,1,H
22719,20170129,1200,0.0,1,H
37852,20170129,1200,0.0,1,H
22719,20170129,1300,0.0,1,H
37852,20170129,1300,0.0,1,H
22719,20170129,1400,0.0,1,H
37852,20170129,1400,0.0,1,H
22719,20170129,1500,0.0,1,H
37852,20170129,1500,0.0,1,H
22719,20170129,1600,0.0,1,H
37852,20170129,1600,0.0,1,H
22719,20170129,1700,0.0,1,H
37852,20170129,1700,0.0,1,H
22719,20170129,1800,0.0,1,H
37852,20170129,1800,0.0,1,H
22719,20170129,1900,0.0,1,H
37852,20170129,1900,0.0,1,H
22719,20170129,2000,0.0,1,H
37852,20170129,2000,0.0,1,H
22719,20170129,2100,0.0,1,H
37852,20170129,2100,0.0,1,H
22719,20170129,2200,0.0,1,H
37852,20170129,2200,0.0,1,H
22719,20170129,2300,0.0,1,H
37852,20170129,2300,0.0,1,H
22719,20170130,0000,0.0,1,H
37852,20170130,0000,0.0,1,H
22719,20170130,0100,0.0,1,H
37852,20170130,0100,0.0,1,H
22719,20170130,0200,0.0,1,H
37852,20170130,0200,0.0,1,H
22719,20170130,0300,0.0,1,H
37852,20170130,0300,0.0,1,H
22719,20170130,0400,0.0,1,H
37852,20170130,0400,0.0,1,H
22719,20170130,0500,0.0,1,H
37852,20170130,0500,0.0,1,H
22719,20170130,0600,0.0,1,H
37852,20170130,0600,0.0,1,H
22719,20170130,0700,0.0,1,H
37852,20170130,0700,0.0,1,H
22719,20170130,0800,0.0,1,H
37852,20170130,0800,0.0,1,H
22719,20170130,0900,0.0,1,H
37852,20170130,0900,0.0,1,H
22719,20170130,1000,0.0,1,H
37852,20170130,1000,0.0,1,H
22719,20170130,1100,0.0,1,H
37852,20170130,1100,0.0,1,H
22719,20170130,1200,0.0,1,H
37852,20170130,1200,0.0,1,H
22719,20170130,1300,0.0,1,H
37852,20170130,1300,0.0,1,H
22719,20170130,1400,0.0,1,H
37852,20170130,1400,0.0,1,H
22719,20170130,1500,0.0,1,H
37852,20170130,1500,0.0,1,H
22719,20170130,1600,0.0,1,H
37852,20170130,1600,0.0,1,H
22719,20170130,1700,0.0,1,H
37852,20170130,1700,0.0,1,H
22719,20170130,1800,0.0,1,H
37852,20170130,1800,0.0,1,H
22719,20170130,1900,0.0,1,H
37852,20170130,1900,0.0,1,H
22719,20170130,2000,0.0,1,H
37852,20170130,2000,0.0,1,H
22719,20170130,2100,0.0,1,H
37852,20170130,2100,0.0,1,H
22719,20170130,2200,0.0,1,H
37852,20170130,2200,0.0,1,H
22719,20170130,2300,0.0,1,H
37852,20170130,2300,0.0,1,H
22719,20170131,0000,0.0,1,H
37852,20170131,0000,0.0,1,H
22719,20170131,0100,0.0,1,H
37852,20170131,0100,0.0,1,H
22719,20170131,0200,0.0,1,H
37852,20170131,0200,0.0,1,H
22719,20170131,0300,0.0,1,H
37852,20170131,0300,0.0,1,H
22719,20170131,0400,0.0,1,H
37852,20170131,0400,0.0,1,H
22719,20170131,0500,0.0,1,H
37852,20170131,0500,0.0,1,H
22719,20170131,0600,0.0,1,H
37852,20170131,0600,0.0,1,H
22719,20170131,0700,0.0,1,H
37852,20170131,0700,0.0,1,H
22719,20170131,0800,0.0,1,H
37852,20170131,0800,0.0,1,H
22719,20170131,0900,0.0,1,H
37852,20170131,0900,0.0,1,H
22719,20170131,1000,0.0,1,H
37852,20170131,1000,0.0,1,H
22719,20170131,1100,0.0,1,H
37852,20170131,1100,0.0,1,H
22719,20170131,1200,0.0,1,H
37852,20170131,1200,0.0,1,H
22719,20170131,1300,0.0,1,H
37852,20170131,1300,0.0,1,H
22719,20170131,1400,0.0,1,H
37852,20170131,1400,0.0,1,H
22719,20170131,1500,0.0,1,H
37852,20170131,1500,0.0,1,H
22719,20170131,1600,0.0,1,H
37852,20170131,1600,0.0,1,H
22719,20170131,1700,0.0,1,H
37852,20170131,1700,0.0,1,H
22719,20170131,1800,0.0,1,H
37852,20170131,1800,0.0,1,H
22719,20170131,1900,0.0,1,H
37852,20170131,1900,0.0,1,H
22719,20170131,2000,0.0,1,H
37852,20170131,2000,0.0,1,H
22719,20170131,2100,0.0,1,H
37852,20170131,2100,0.0,1,H
22719,20170131,2200,0.0,1,H
37852,20170131,2200,0.0,1,H
22719,20170131,2300,0.0,1,H
37852,20170131,2300,0.0,1,H
22719,20170201,0000,0.0,1,H
37852,20170201,0000,0.0,1,H
22719,20170201,0100,0.0,1,H
37852,20170201,0100,0.0,1,H
22719,20170201,0200,0.0,1,H
37852,20170201,0200,0.0,1,H
22719,20170201,0300,0.0,1,H
37852,20170201,0300,0.0,1,H
22719,20170201,0400,0.0,1,H
37852,20170201,0400,0.0,1,H
22719,20170201,0500,0.0,1,H
37852,20170201,0500,0.0,1,H
22719,20170201,0600,0.0,1,H
37852,20170201,0600,0.0,1,H
22719,20170201,0700,0.0,1,H
37852,20170201,0700,0.0,1,H
22719,20170201,0800,0.0,1,H
37852,20170201,0800,0.0,1,H
22719,20170201,0900,0.0,1,H
37852,20170201,0900,0.0,1,H
22719,20170201,1000,0.0,1,H
37852,20170201,1000,0.0,1,H
22719,20170201,1100,0.0,1,H
37852,20170201,1100,0.0,1,H
22719,20170201,1200,0.0,1,H
37852,20170201,1200,0.0,1,H
22719,20170201,1300,0.0,1,H
37852,20170201,1300,0.0,1,H
22719,20170201,1400,0.0,1,H
37852,20170201,1400,0.0,1,H
22719,20170201,1500,0.0,1,H
37852,20170201,1500,0.0,1,H
22719,20170201,1600,0.0,1,H
37852,20170201,1600,0.0,1,H
22719,20170201,1700,0.0,1,H
37852,20170201,1700,0.0,1,H
22719,20170201,1800,0.0,1,H
37852,20170201,1800,0.0,1,H
22719,20170201,1900,0.0,1,H
37852,20170201,1900,0.0,1,H
22719,20170201,2000,0.0,1,H
37852,20170201,2000,0.0,1,H
22719,20170201,2100,0.0,1,H
37852,20170201,2100,0.0,1,H
22719,20170201,2200,0.0,1,H
37852,20170201,2200,0.0,1,H
22719,20170201,2300,0.0,1,H
37852,20170201,2300,0.0,1,H
22719,20170202,0000,0.0,1,H
37852,20170202,0000,0.0,1,H
22719,20170202,0100,0.0,1,H
37852,20170202,0100,0.0,1,H
